Average Stock,Business Segment,Business Type,Lead Behaviour Profile,Lead Type,Mql Id,Sdr Id,Seller Id (Closed Deals),Sr Id,Won Date,Won Date1,Won Month,Won Year,Declared Monthly Revenue,Declared Product Catalog Size,Has Company,Has Gtin
,books,reseller,cat,online_big,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,ba143b05f0110f0dc71ad71b4466ce92,9e4d1098a3b0f5da39b0bc48f9876645,4/17/2018 9:12:16 PM,"April 17, 2018",April 2018,2018,0,,,
,construction_tools_house_garden,manufacturer,cat,online_big,7281f75a3496aa1e3643f44cd5773a65,4b339f9567d060bcea4f5136b9f5949e,309405cfad0d11cd1ec6bb5d02c70c6b,495d4e95a8cf8bbf8b432b612a2aa328,5/29/2018 10:20:26 PM,"May 29, 2018",May 2018,2018,0,,,
,household_utilities,reseller,cat,,1fcceea4a8f4e128f39d1fe92d66a0d9,f42a2bd194f7802ab052a815c8de65b7,e52d2f15bba4aff8a1e2bd12b40fdfbc,4ef15afb4b2723d8f3d81e51ec7afefe,6/15/2018 9:49:16 PM,"June 15, 2018",June 2018,2018,0,,,
200+,stationery,reseller,"eagle, wolf",industry,1e2a84cd1c6fcd7b7a07f49f1cf7f6cc,e7dff61b78bebffa71678e126ce669ad,f4009c6b30765309a251c26bc458e0e5,9ae085775a198122c5586fa830ff7f2b,8/7/2018 9:47:27 PM,"August 7, 2018",August 2018,2018,0,,1,1
,home_decor,reseller,wolf,online_medium,1ab8d42d9e4a6b86010ac0a10c58fa86,f42a2bd194f7802ab052a815c8de65b7,11fb6f6d341adbe19e81733701704635,9ae085775a198122c5586fa830ff7f2b,6/15/2018 11:32:52 PM,"June 15, 2018",June 2018,2018,0,,,
,household_utilities,reseller,,industry,b5372c821691eff5fb470f33af079a64,4b339f9567d060bcea4f5136b9f5949e,42fac6337d0f14ecdc18a82bfe6dd076,fbf4aef3f6915dc0c3c97d6812522f6a,1/26/2018 9:25:59 PM,"January 26, 2018",January 2018,2018,0,,,
,construction_tools_house_garden,reseller,cat,offline,165d6a6256273a3430fa4891413ac2f0,f42a2bd194f7802ab052a815c8de65b7,e0cfd7ece071eb006b1670ea64d0904e,9d12ef1a7eca3ec58c545c678af7869c,9/25/2018 1:55:05 PM,"September 25, 2018",September 2018,2018,100000,400,,
,car_accessories,reseller,cat,online_top,de1dbe3b8d524c96d50c30f2467c4bc6,4b339f9567d060bcea4f5136b9f5949e,841fba8f46ab4edd1bb086f53735000e,85fc447d336637ba1df43e793199fbc8,4/6/2018 7:40:28 PM,"April 6, 2018",April 2018,2018,0,,,
,car_accessories,reseller,wolf,online_big,4e6e15ac583426150b75fc9b2951c7b1,4b339f9567d060bcea4f5136b9f5949e,a333655afd62d4ef51f55ac7c58abb34,4b339f9567d060bcea4f5136b9f5949e,7/12/2018 11:14:21 PM,"July 12, 2018",July 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_big,080261e4427a081fc6e637b654f590ee,068066e24f0c643eb1d089c7dd20cd73,ade45994b717ccee333492330fbf037b,85fc447d336637ba1df43e793199fbc8,3/14/2018 1:18:20 PM,"March 14, 2018",March 2018,2018,0,,,
,baby,manufacturer,wolf,online_small,f9c43d70a22ac65ce5fa816a4c34f8f0,9e4d1098a3b0f5da39b0bc48f9876645,784fca1939f4ad6c73be249a80b17d18,85fc447d336637ba1df43e793199fbc8,3/29/2018 12:37:52 AM,"March 29, 2018",March 2018,2018,0,,,
,books,reseller,cat,online_big,42e452a93e736373dd9281c113eff2b7,0a0fb2b07d841f84fb6714e35c723075,da6a60cc8cc724fe51be021ff8be779c,495d4e95a8cf8bbf8b432b612a2aa328,5/14/2018 6:06:59 PM,"May 14, 2018",May 2018,2018,0,,,
,home_office_furniture,reseller,,industry,67c34b9630469b3c13b7982316ffe7a1,56bf83c4bb35763a51c2baab501b4c67,6e985a12b7b98f0a15b7bf90cc882f61,c638112b43f1d1b86dcabb0da720c901,1/22/2018 2:18:32 PM,"January 22, 2018",January 2018,2018,0,,,
,health_beauty,reseller,cat,online_big,bde34e7721e5a33091503ba45b3f8ea5,4b339f9567d060bcea4f5136b9f5949e,a69aa24cec11168e7e39a3fbc727e925,495d4e95a8cf8bbf8b432b612a2aa328,4/30/2018 5:00:00 AM,"April 30, 2018",April 2018,2018,0,,,
,home_decor,reseller,wolf,online_big,1124225a47b3f07185073f3df3b449bf,9749123c950bf8363ace42cb1c2d0815,faf3ee2764599d114d7e8f25d4c19845,2695de1affa7750089c0455f8ce27021,9/11/2018 9:25:49 PM,"September 11, 2018",September 2018,2018,100000,800,,
,car_accessories,reseller,wolf,online_medium,ac68bc93ecc07d7daec8ce924ca09b0c,b90f87164b5f8c2cfa5c8572834dbe3f,6025c79c035c3d772133b8b8238463b2,56bf83c4bb35763a51c2baab501b4c67,5/10/2018 9:07:39 PM,"May 10, 2018",May 2018,2018,0,,,
,household_utilities,reseller,eagle,offline,cd46a0224c83d17b825ebc226df3479c,9e4d1098a3b0f5da39b0bc48f9876645,e1643dff33666ca629e3644c02738179,9ae085775a198122c5586fa830ff7f2b,3/13/2018 3:56:01 PM,"March 13, 2018",March 2018,2018,0,,,
,home_office_furniture,reseller,eagle,online_beginner,3cc3bc10218cf509ba24613cda41d940,0a0fb2b07d841f84fb6714e35c723075,cc63f0dd2acba93ffed4fe9f8e0321fa,9e4d1098a3b0f5da39b0bc48f9876645,4/24/2018 5:00:00 AM,"April 24, 2018",April 2018,2018,0,,,
,sports_leisure,reseller,cat,online_medium,b223756da60ed5012d1d302bc9f50f6e,9e4d1098a3b0f5da39b0bc48f9876645,bb2afe2061d53c6968aa0cffa233a8ec,85fc447d336637ba1df43e793199fbc8,4/6/2018 7:56:04 PM,"April 6, 2018",April 2018,2018,0,,,
,books,manufacturer,,online_medium,4144092976e61a9c32e1c7b205d85452,4b339f9567d060bcea4f5136b9f5949e,ba56ae8ab7eb61b0c3f064f9661eb15c,9ae085775a198122c5586fa830ff7f2b,2/1/2018 1:33:15 PM,"February 1, 2018",February 2018,2018,0,,,
,pet,reseller,cat,online_medium,b30be338efa14f74a40949dbafd02b57,068066e24f0c643eb1d089c7dd20cd73,c8cc60ffd415254af5d9b9f34f32c369,fbf4aef3f6915dc0c3c97d6812522f6a,4/30/2018 10:23:10 PM,"April 30, 2018",April 2018,2018,0,,,
,household_utilities,manufacturer,eagle,industry,7c68935a1dfb1fc8fb714797e7cbf805,56bf83c4bb35763a51c2baab501b4c67,6267923376872bb45a1c804aed0f1e73,c638112b43f1d1b86dcabb0da720c901,3/28/2018 8:55:26 PM,"March 28, 2018",March 2018,2018,0,,,
,party,manufacturer,cat,offline,8551ef0d517bfc756cb31e0477ac4adc,b90f87164b5f8c2cfa5c8572834dbe3f,c1849d4d32d7a6cecd5aa471809d3135,4ef15afb4b2723d8f3d81e51ec7afefe,5/18/2018 2:47:49 PM,"May 18, 2018",May 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_beginner,fc0a87e43ede1f423412583293815598,f42a2bd194f7802ab052a815c8de65b7,90c523952c5622d268addb6d93a7212f,d3d1e91a157ea7f90548eef82f1955e3,8/20/2018 3:59:51 PM,"August 20, 2018",August 2018,2018,0,5,1,1
,food_drink,reseller,cat,online_medium,57648ec099f2451be828fb2e27d8f46a,370c9f455f93a9a96cbe9bea48e70033,0ab97fdbae52ec0e877efdf9b310528e,4ef15afb4b2723d8f3d81e51ec7afefe,4/13/2018 10:38:20 PM,"April 13, 2018",April 2018,2018,0,,,
1-5,household_utilities,reseller,wolf,online_big,d768d7e09a6f9ff4146a1659635cf304,282f16e20d50cb18d05182e80f6b9dd6,f233b575e585413f12fe2f847d922447,d3d1e91a157ea7f90548eef82f1955e3,10/30/2018 7:21:05 PM,"October 30, 2018",October 2018,2018,150000,100,1,0
,audio_video_electronics,reseller,,online_medium,cdb36ea731ecf2d69881eaff7220b10e,9e4d1098a3b0f5da39b0bc48f9876645,7d2af2d0dc5a86742cda2e5da38c1ac7,c638112b43f1d1b86dcabb0da720c901,3/19/2018 4:00:00 AM,"March 19, 2018",March 2018,2018,0,,,
,health_beauty,manufacturer,cat,online_medium,06bc22c1b089be523e97524b67084ca0,4b339f9567d060bcea4f5136b9f5949e,71729348559edea55a3e7a2bc2a2986d,fbf4aef3f6915dc0c3c97d6812522f6a,6/6/2018 7:50:28 PM,"June 6, 2018",June 2018,2018,0,,,
,home_decor,reseller,cat,online_medium,d6e0ddfc5b05597877a7d5036789a3a1,a8387c01a09e99ce014107505b92388c,4125d9385a25e82d2f72d3a0fd55bc3f,9e4d1098a3b0f5da39b0bc48f9876645,4/5/2018 5:06:11 PM,"April 5, 2018",April 2018,2018,0,,,
,air_conditioning,reseller,wolf,online_medium,66744053f818d4032f5ba881340db020,4b339f9567d060bcea4f5136b9f5949e,5f5a58930c3c35f3b5af264f34fb8c85,495d4e95a8cf8bbf8b432b612a2aa328,2/26/2018 6:07:06 PM,"February 26, 2018",February 2018,2018,0,,,
,household_utilities,reseller,wolf,offline,6dcca2f79e4a4672f7c91f58385b4582,f42a2bd194f7802ab052a815c8de65b7,94eead2f1cdacbf7ba5c5a0bdbe4cf1f,de63de0d10a6012430098db33c679b0b,4/27/2018 4:11:20 PM,"April 27, 2018",April 2018,2018,0,,,
1-5,car_accessories,reseller,eagle,offline,e73083572cc595460842f5090da94662,370c9f455f93a9a96cbe9bea48e70033,facd538cb53fa082bffaeee65521020a,34d40cdaf94010a1d05b0d6212f9e909,9/17/2018 2:03:18 PM,"September 17, 2018",September 2018,2018,10000,50,,
,pet,reseller,eagle,online_small,6fba9ab96aa12c4c9d01e74b66a74485,9d12ef1a7eca3ec58c545c678af7869c,09c34a8e333be37851747c27525a4e53,068066e24f0c643eb1d089c7dd20cd73,5/15/2018 10:21:11 PM,"May 15, 2018",May 2018,2018,0,,,
,car_accessories,reseller,,industry,fa027edbceb48e6657770c2985172201,fdb16d3cbbeb5798f2f66c4096be026d,8fbd63429be6d3e5e6d1a709b6464802,9ae085775a198122c5586fa830ff7f2b,1/23/2018 6:58:30 PM,"January 23, 2018",January 2018,2018,0,,,
,audio_video_electronics,reseller,cat,industry,83d5aac46c097426773520489cda201c,a8387c01a09e99ce014107505b92388c,a28120fc27b206d3bc355b57040baf7a,9e4d1098a3b0f5da39b0bc48f9876645,4/30/2018 3:06:43 PM,"April 30, 2018",April 2018,2018,0,,,
,sports_leisure,manufacturer,cat,online_medium,a562fd35af2738ce6d88f785ef4eb134,a8387c01a09e99ce014107505b92388c,b16d3dadc47d4eb18be3d88bad0775ce,fbf4aef3f6915dc0c3c97d6812522f6a,3/28/2018 6:11:25 PM,"March 28, 2018",March 2018,2018,0,,,
50-200,health_beauty,reseller,cat,online_medium,288ba9abad93ef50e6a76089ae84aab3,e7dff61b78bebffa71678e126ce669ad,a8fee0ab6206634206f782c32e41a2a4,4b339f9567d060bcea4f5136b9f5949e,8/23/2018 2:46:40 PM,"August 23, 2018",August 2018,2018,25000,300,1,1
,household_utilities,reseller,wolf,online_medium,ab1417ecaf41d8fb741fade9be0b8ab1,9e4d1098a3b0f5da39b0bc48f9876645,dd5450b022b2d00a2145a66331e1aef6,495d4e95a8cf8bbf8b432b612a2aa328,2/19/2018 6:26:54 PM,"February 19, 2018",February 2018,2018,0,,,
,car_accessories,reseller,cat,online_medium,d6137197f40a5b7916e5e9cbbbab739e,09285259593c61296eef10c734121d5b,f887581ec486ee8eec9ed933310848e0,de63de0d10a6012430098db33c679b0b,5/31/2018 11:44:18 PM,"May 31, 2018",May 2018,2018,0,,,
,food_supplement,reseller,,offline,bd0027406f48f714d12dc1de747133cf,56bf83c4bb35763a51c2baab501b4c67,f89e46b812b06f22508f89873565ce6c,56bf83c4bb35763a51c2baab501b4c67,4/30/2018 10:24:05 PM,"April 30, 2018",April 2018,2018,0,,,
,bed_bath_table,reseller,cat,online_big,9b6edcffd428da99ae60cc01049a8403,34d40cdaf94010a1d05b0d6212f9e909,845e8036c3f7bf62099352f5ed910240,4ef15afb4b2723d8f3d81e51ec7afefe,5/3/2018 5:00:00 AM,"May 3, 2018",May 2018,2018,0,,,
,audio_video_electronics,reseller,cat,industry,d6140c51d9f0507b9a747e63e335be7d,0a0fb2b07d841f84fb6714e35c723075,ce9d7ae0d0fe0a747bc46cf3f089cfaa,495d4e95a8cf8bbf8b432b612a2aa328,6/20/2018 8:31:06 PM,"June 20, 2018",June 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_beginner,7f12bc8cffb170e083ea5c5296272b97,4b339f9567d060bcea4f5136b9f5949e,f049a72cf58fd31b11f8919cade515e7,2695de1affa7750089c0455f8ce27021,5/25/2018 12:16:29 AM,"May 25, 2018",May 2018,2018,0,,,
,household_utilities,reseller,wolf,online_medium,d9734d3817f40bb704b7cc4984ec39b0,4b339f9567d060bcea4f5136b9f5949e,117cfc326c6d50da67ca858ff5c0c852,d3d1e91a157ea7f90548eef82f1955e3,3/29/2018 10:20:04 PM,"March 29, 2018",March 2018,2018,0,,,
,home_decor,manufacturer,,online_beginner,8f24f9bb371471be344cdb6fbcd99688,de63de0d10a6012430098db33c679b0b,c6d5704d1ed91beed0114bcd9d3367bb,d3d1e91a157ea7f90548eef82f1955e3,3/5/2018 7:43:20 PM,"March 5, 2018",March 2018,2018,0,,,
,pet,reseller,cat,offline,1bd7d4eac464cde6f86349cbe0d61385,56bf83c4bb35763a51c2baab501b4c67,049197f741ca0cde891420fc72fba3e5,2695de1affa7750089c0455f8ce27021,4/20/2018 12:00:40 AM,"April 20, 2018",April 2018,2018,0,,,
,health_beauty,reseller,cat,online_small,a85d745228d0257adc11fd790a31cee5,fdb16d3cbbeb5798f2f66c4096be026d,116e5ef667d05e59c8b95acd02670ff3,4ef15afb4b2723d8f3d81e51ec7afefe,3/20/2018 3:01:49 PM,"March 20, 2018",March 2018,2018,0,,,
,sports_leisure,reseller,eagle,online_big,bc18cd01dacdd62719e6b4d59248c5e1,9e4d1098a3b0f5da39b0bc48f9876645,f1fdf2d13186575751aa25876536d85c,2695de1affa7750089c0455f8ce27021,3/22/2018 2:06:50 PM,"March 22, 2018",March 2018,2018,0,,,
,household_utilities,reseller,,online_medium,d1d35acfd20d413bbda1eae8e208f0b5,068066e24f0c643eb1d089c7dd20cd73,b64d51f0435e884e8de603b1655155ae,9ae085775a198122c5586fa830ff7f2b,2/15/2018 5:06:31 PM,"February 15, 2018",February 2018,2018,0,,,
,audio_video_electronics,manufacturer,cat,industry,48a8b46e7ea342b913b50c7087f78162,9d12ef1a7eca3ec58c545c678af7869c,56e361f411e38dcef17cdc2a3d99628b,4ef15afb4b2723d8f3d81e51ec7afefe,5/10/2018 9:16:27 PM,"May 10, 2018",May 2018,2018,0,,,
,home_decor,reseller,,online_big,30c5ba4650eee4a5550cdfa16fb4f195,de63de0d10a6012430098db33c679b0b,cac876b37d3abcd6bd76caca30277996,d3d1e91a157ea7f90548eef82f1955e3,1/29/2018 6:13:49 PM,"January 29, 2018",January 2018,2018,0,,,
,home_appliances,reseller,,online_medium,60a7799873854c9ccd549ec39c8efddf,4b339f9567d060bcea4f5136b9f5949e,a414555ce331b8c8aea4a9cb8395194d,2695de1affa7750089c0455f8ce27021,1/29/2018 9:08:37 PM,"January 29, 2018",January 2018,2018,0,,,
,health_beauty,manufacturer,,online_medium,428a96d781ccb96d757bbf82f8242d95,068066e24f0c643eb1d089c7dd20cd73,c54679b132454625907c773d273d4126,4ef15afb4b2723d8f3d81e51ec7afefe,1/8/2018 8:14:47 PM,"January 8, 2018",January 2018,2018,0,,,
,health_beauty,reseller,wolf,online_big,21c55cb2ff8f7ce34b89f7cc8cf71d9f,9d12ef1a7eca3ec58c545c678af7869c,4a82168aaef173cbb6e46ae88728f919,a8387c01a09e99ce014107505b92388c,5/2/2018 7:57:01 PM,"May 2, 2018",May 2018,2018,0,,,
,audio_video_electronics,reseller,,online_small,4952d2ac78b534c78d7a21c60a236e4c,56bf83c4bb35763a51c2baab501b4c67,41b9c7bfadf5f42b93b7bfbae1b84494,fbf4aef3f6915dc0c3c97d6812522f6a,1/15/2018 8:51:21 PM,"January 15, 2018",January 2018,2018,0,,,
,books,reseller,wolf,online_medium,d90b1c32b55f731e8a2072bfad782fdd,4b339f9567d060bcea4f5136b9f5949e,d8d9567d0bfb0bc7eb845a205ba42657,d3d1e91a157ea7f90548eef82f1955e3,2/9/2018 2:41:10 PM,"February 9, 2018",February 2018,2018,0,,,
,home_decor,reseller,cat,online_big,6dfdc6a7e91f5d20a16c956c33974ca5,a8387c01a09e99ce014107505b92388c,3ab971ce71839580d2ae5b4e40fe8044,2695de1affa7750089c0455f8ce27021,4/27/2018 3:55:14 PM,"April 27, 2018",April 2018,2018,0,,,
,sports_leisure,reseller,eagle,online_medium,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,02f623a8eb246f3c5f7c2f96462654e6,56bf83c4bb35763a51c2baab501b4c67,4/18/2018 10:16:19 PM,"April 18, 2018",April 2018,2018,0,,,
,construction_tools_house_garden,manufacturer,,online_medium,e73b38ff519142fdc3723ddf4a3a5825,fdb16d3cbbeb5798f2f66c4096be026d,11a559e252a8d167a8ccea7abcf357f3,fbf4aef3f6915dc0c3c97d6812522f6a,1/19/2018 6:23:06 PM,"January 19, 2018",January 2018,2018,0,,,
,car_accessories,reseller,cat,online_medium,eea8870139b7780b13870d4299006da2,09285259593c61296eef10c734121d5b,cec13d4723ba59aae2a6663b99129a49,6565aa9ce3178a5caf6171827af3a9ba,4/4/2018 3:50:13 PM,"April 4, 2018",April 2018,2018,0,,,
,health_beauty,reseller,cat,online_big,271a299f0893b2173e77162c5c768b89,4b339f9567d060bcea4f5136b9f5949e,0ca9bd8db4679bc89692acdfcd96b6c4,de63de0d10a6012430098db33c679b0b,5/23/2018 11:47:07 PM,"May 23, 2018",May 2018,2018,0,,,
5-20,household_utilities,reseller,cat,online_big,1b061b1cec6b5898e5326992d9461610,9d12ef1a7eca3ec58c545c678af7869c,351cc0833086e30c04f3b0a15dbc3e93,de63de0d10a6012430098db33c679b0b,9/3/2018 9:15:53 PM,"September 3, 2018",September 2018,2018,0,1000,,
,health_beauty,reseller,,online_medium,c028b7dd285d13e19ff7a4cabf8bf700,068066e24f0c643eb1d089c7dd20cd73,6aa3928696eab49a19a466e665a649fd,9ae085775a198122c5586fa830ff7f2b,2/7/2018 2:40:14 PM,"February 7, 2018",February 2018,2018,0,,,
,home_decor,reseller,cat,industry,90513943523077ad07582e989457ccec,34d40cdaf94010a1d05b0d6212f9e909,539ed9e19811677513447759be5eccfc,068066e24f0c643eb1d089c7dd20cd73,5/15/2018 8:16:40 PM,"May 15, 2018",May 2018,2018,0,,,
,construction_tools_house_garden,reseller,cat,online_big,080cc5a4ec71a747e260e274bdb13b64,9e4d1098a3b0f5da39b0bc48f9876645,d7827b2af99326a03b0ed9c7a24db0d3,6565aa9ce3178a5caf6171827af3a9ba,3/29/2018 6:29:14 PM,"March 29, 2018",March 2018,2018,0,,,
,food_drink,manufacturer,wolf,online_beginner,3f2a136272ab1bc4ee09e0695becffd1,f42a2bd194f7802ab052a815c8de65b7,6c6d00f0561125a66cffac53cfe3f913,85fc447d336637ba1df43e793199fbc8,8/1/2018 12:29:03 AM,"August 1, 2018",August 2018,2018,0,,,
,health_beauty,reseller,,offline,a4fa73f413400524fef474c93faa5e02,56bf83c4bb35763a51c2baab501b4c67,bd4431c1a8dfa744b59e1e2a8bc99b9e,495d4e95a8cf8bbf8b432b612a2aa328,1/26/2018 7:13:17 PM,"January 26, 2018",January 2018,2018,0,,,
,phone_mobile,reseller,eagle,industry,bd503b6e91ef50d1c4c169476158e8eb,9d12ef1a7eca3ec58c545c678af7869c,4a1917ef994878940e1fb03eeb787ad7,4ef15afb4b2723d8f3d81e51ec7afefe,4/9/2018 7:28:44 PM,"April 9, 2018",April 2018,2018,0,,,
,music_instruments,reseller,wolf,online_medium,f6127362ba4727c54d742b7ab1ae7c1c,4b339f9567d060bcea4f5136b9f5949e,c0aff2da32c17759d30b22fb0af6649d,6565aa9ce3178a5caf6171827af3a9ba,4/20/2018 3:24:51 PM,"April 20, 2018",April 2018,2018,0,,,
,construction_tools_house_garden,reseller,eagle,online_medium,2448225d3dfa0dc52632c746aa76b66e,a8387c01a09e99ce014107505b92388c,cb6c9f5888a7a090c75beaf615925792,4ef15afb4b2723d8f3d81e51ec7afefe,4/20/2018 9:04:20 PM,"April 20, 2018",April 2018,2018,0,,,
50-200,audio_video_electronics,reseller,cat,online_medium,f49a02e0f135ae9f2bcf60f55bcd0174,370c9f455f93a9a96cbe9bea48e70033,f212a20c700f5a7c3d4de5ef38e02c42,d3d1e91a157ea7f90548eef82f1955e3,8/10/2018 3:01:03 PM,"August 10, 2018",August 2018,2018,0,,1,1
,small_appliances,reseller,eagle,online_big,c36d210f50e7ef3103da68ab61efd093,9d12ef1a7eca3ec58c545c678af7869c,59cea8e446d3834393058e7e0666b6fb,d3d1e91a157ea7f90548eef82f1955e3,5/8/2018 2:18:42 PM,"May 8, 2018",May 2018,2018,0,,,
,car_accessories,reseller,cat,online_beginner,384b5bdbe32117213b87f8f5e0604be4,a8387c01a09e99ce014107505b92388c,2cb98e27ce1c18abdb42209b34c382a7,9ae085775a198122c5586fa830ff7f2b,2/28/2018 4:00:00 AM,"February 28, 2018",February 2018,2018,0,,,
,sports_leisure,manufacturer,cat,online_small,6c465ed53d17739467c95fe414d8e056,a8387c01a09e99ce014107505b92388c,3289d8c3eef4873f91ce0b1343c0dd58,4ef15afb4b2723d8f3d81e51ec7afefe,4/26/2018 10:04:29 PM,"April 26, 2018",April 2018,2018,0,,,
,baby,reseller,cat,online_big,f74b25a7dc1504cf5a3b964a990266ff,56bf83c4bb35763a51c2baab501b4c67,55c26bcb609f480eb7868594245febb5,d3d1e91a157ea7f90548eef82f1955e3,3/1/2018 3:58:45 PM,"March 1, 2018",March 2018,2018,0,,,
,baby,reseller,,online_small,57e65b6fc1f2e47c402deeee25bba1aa,f6c6ab65a1c732f154b371401448be6d,5c3460cd3e8a984382ae254e7dd20d9f,495d4e95a8cf8bbf8b432b612a2aa328,1/10/2018 7:15:06 PM,"January 10, 2018",January 2018,2018,0,,,
,jewerly,reseller,cat,online_small,107fce5988735e531cae0da812db9a62,09285259593c61296eef10c734121d5b,e979bb42fb660609fe056a6bea03761f,d3d1e91a157ea7f90548eef82f1955e3,4/27/2018 5:00:00 AM,"April 27, 2018",April 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_big,e903c166f2335f821f495e4419b4821b,34d40cdaf94010a1d05b0d6212f9e909,bcafb8538edd43b166274b25c60b7458,495d4e95a8cf8bbf8b432b612a2aa328,6/26/2018 2:51:19 PM,"June 26, 2018",June 2018,2018,0,,,
,books,reseller,wolf,industry,e430deb739cc669ad740c421931bc8f8,4b339f9567d060bcea4f5136b9f5949e,0e72c1a751b496722a6cb1f10653b62a,c638112b43f1d1b86dcabb0da720c901,3/12/2018 7:24:50 PM,"March 12, 2018",March 2018,2018,0,,,
,home_decor,manufacturer,,online_medium,2b736f73615495dbfc8c911ef6378747,9d12ef1a7eca3ec58c545c678af7869c,abcb0f101902cd0ca5bfddc35ddab560,068066e24f0c643eb1d089c7dd20cd73,7/11/2018 4:58:50 PM,"July 11, 2018",July 2018,2018,0,,,
,household_utilities,manufacturer,cat,online_medium,cd9e8a4a222eb86428130d42fc684ca5,4b339f9567d060bcea4f5136b9f5949e,ae7ab174effdead6c241e547e4ca13f0,6565aa9ce3178a5caf6171827af3a9ba,4/4/2018 11:17:17 PM,"April 4, 2018",April 2018,2018,0,,,
,pet,reseller,cat,online_big,d8de81eff6dfe582a05bc6981879f01a,9d12ef1a7eca3ec58c545c678af7869c,f85612e1b253b37d88329fdc16e8f32f,495d4e95a8cf8bbf8b432b612a2aa328,4/3/2018 8:29:19 PM,"April 3, 2018",April 2018,2018,0,,,
,computers,reseller,"cat, wolf",online_medium,aadd608980d2f5f7ee3942cc912eef00,4b339f9567d060bcea4f5136b9f5949e,1d953075c2f0dd990bacf27b83b330f1,4ef15afb4b2723d8f3d81e51ec7afefe,6/20/2018 2:24:10 PM,"June 20, 2018",June 2018,2018,0,,,
,household_utilities,reseller,cat,industry,d88a45e680327e0b22a34020d8f78252,0a0fb2b07d841f84fb6714e35c723075,9261d76c62caaf0b24677c2ceb7f8f20,de63de0d10a6012430098db33c679b0b,5/22/2018 11:25:39 PM,"May 22, 2018",May 2018,2018,0,,,
,home_decor,manufacturer,,online_medium,a552e1db6a1c7dbac243c72a8d3140bb,56bf83c4bb35763a51c2baab501b4c67,def312fb44a52de894acf688498ce1fc,9ae085775a198122c5586fa830ff7f2b,1/31/2018 2:33:48 PM,"January 31, 2018",January 2018,2018,0,,,
200+,construction_tools_house_garden,manufacturer,cat,industry,e2e57ded5b59a2058dd5855564c6b5ea,b90f87164b5f8c2cfa5c8572834dbe3f,160851d3ece7aa1a510f8d1a4bb8a8af,4b339f9567d060bcea4f5136b9f5949e,7/18/2018 10:24:28 PM,"July 18, 2018",July 2018,2018,0,,1,1
,construction_tools_house_garden,reseller,shark,offline,098d6dd896e6740f88282b48495d47ef,9e4d1098a3b0f5da39b0bc48f9876645,c004e5ea15737026cecaee0447e00b75,85fc447d336637ba1df43e793199fbc8,3/26/2018 9:31:38 PM,"March 26, 2018",March 2018,2018,0,,,
,car_accessories,reseller,cat,online_big,d0b16c2b9e945575082a7e81f6f933b0,370c9f455f93a9a96cbe9bea48e70033,7ff588a03c2aeae4fbd23f9ae64b760d,de63de0d10a6012430098db33c679b0b,5/21/2018 10:28:33 PM,"May 21, 2018",May 2018,2018,0,,,
,car_accessories,reseller,,industry,512182619d12ae0863827b7e5ab97f19,de63de0d10a6012430098db33c679b0b,880ce4951cf857ab1d9e0b75c1d856f4,9ae085775a198122c5586fa830ff7f2b,1/31/2018 3:00:00 AM,"January 31, 2018",January 2018,2018,0,,,
,construction_tools_house_garden,reseller,cat,online_big,0951c34dc17cf35be31bb59fa96435df,a8387c01a09e99ce014107505b92388c,9e6967d3cf386d284251784b18ccb485,56bf83c4bb35763a51c2baab501b4c67,4/13/2018 3:41:51 PM,"April 13, 2018",April 2018,2018,0,,,
,sports_leisure,reseller,shark,online_medium,8292c2c5afbab7549123a2640e22044a,0a0fb2b07d841f84fb6714e35c723075,e9c2dc0dd4ac38448289be644ac94f42,de63de0d10a6012430098db33c679b0b,6/20/2018 8:32:56 PM,"June 20, 2018",June 2018,2018,0,,,
,home_decor,manufacturer,shark,online_big,7270ec1d67725ee992193adf9e9f2637,4b339f9567d060bcea4f5136b9f5949e,964ff64dc05b13811c6d0f41e0aa5f6b,85fc447d336637ba1df43e793199fbc8,4/11/2018 4:36:14 PM,"April 11, 2018",April 2018,2018,0,,,
,,reseller,,industry,a93dc621a446eb77129989e557dd50d0,9d12ef1a7eca3ec58c545c678af7869c,ec5b3cd9d6bf0a880edfda73562a7cea,2695de1affa7750089c0455f8ce27021,6/11/2018 4:29:08 PM,"June 11, 2018",June 2018,2018,0,,,
,audio_video_electronics,reseller,wolf,online_big,e911087c91c63c9d3e7ee83e372d10f7,4b339f9567d060bcea4f5136b9f5949e,1997c740529040d6a2244d2e818acb50,9ae085775a198122c5586fa830ff7f2b,2/26/2018 9:59:09 PM,"February 26, 2018",February 2018,2018,0,,,
,construction_tools_house_garden,manufacturer,cat,industry,6a10f542e6f79265c34a405dbc928e37,2b63542749aa9caf15f21816da1db341,6fcc97197c64771f3c18aea3aa9d3913,4ef15afb4b2723d8f3d81e51ec7afefe,10/24/2018 9:33:34 PM,"October 24, 2018",October 2018,2018,50000000,10,,
