Product Category Name,Product Id (Products),Product Description Length,Product Height Cm,Product Length Cm,Product Name Length,Product Photos Qty,Product Weight G,Product Width Cm
ferramentas_jardim,39d5f0edfbb6ee4d1c524dd620c0bc7a,198,6,31,41,1,425,12
climatizacao,185013b2b9237c14bd26a394d9fda023,1161,8,20,56,1,150,13
moveis_decoracao,3d1e658dd7dc71b44b125bdd18236fb3,2028,8,68,56,3,350,13
fashion_calcados,5e459bd31247ee46fa95b09556600a6a,284,7,29,44,12,300,16
telefonia,bb31a27a0b24236c8ce7e0c6264c51ec,276,3,19,49,12,100,11
automotivo,99a5e7a2c16478ff3f0ea9c20eb2820f,1658,21,16,55,3,550,18
automotivo,8a2d3285de64b2117fbf83784acd09fc,1250,27,16,59,1,250,15
automotivo,fdac82e439dafa5f87a9547581532380,1541,40,26,60,1,1000,20
utilidades_domesticas,b3f29e4bbae3c829f7c4231074c307ee,998,102,35,55,3,14850,35
bebes,115bc0865dc675638645e1ab5311e30c,726,25,42,46,3,850,15
consoles_games,e71ba6dc5ef4b3bada7ee8d17304d31e,3354,14,28,56,4,1850,19
fashion_bolsas_e_acessorios,062597771ee91356ea34084f28c03a4b,1399,2,16,54,1,300,11
telefonia,8d51190d4e52d32e6abf3d0551501114,212,4,19,61,1,200,11
beleza_saude,10d43b23591dde746f32fe6a7beb5bfb,803,3,22,46,1,150,15
esporte_lazer,b0cd550945da1de6eb9cb69595d540df,1392,16,16,55,1,900,16
ferramentas_jardim,e83ded7d97b96d338c4e72bb1ff7676c,497,19,44,52,1,1900,19
cama_mesa_banho,ce130b350f529a1d6288f927da7404ea,171,10,45,50,1,1450,15
livros_tecnicos,c04b8195870068ff5c495f269a0bc993,1162,3,29,54,1,1100,21
esporte_lazer,454157d7294823cc44ad21d4fe31474a,1241,11,16,54,5,200,11
esporte_lazer,f0737b524fe6b57f2ad4f174ce23a62c,1440,10,20,43,1,12600,20
beleza_saude,bc4a074ab7a7ff14e98fa64671a79dc0,1000,25,25,21,1,1450,16
cool_stuff,6c3fc3c928cf7d57418923ffea326d9a,733,25,42,49,3,800,15
perfumaria,dc582e9ac5036846acfeeb3093b17aa7,749,14,22,50,1,1300,14
beleza_saude,e84fb20fe338824c220166d3cd562cbd,802,3,22,45,1,150,15
eletronicos,3c2f792f1041177a81913a977431a99e,549,20,20,40,1,200,20
ferramentas_jardim,bcad5b050c241af2fdc24c51556b297c,1177,43,23,60,3,11450,35
moveis_decoracao,0d8c64a12c0e49b2515674c031b965a1,220,20,20,54,2,2200,20
eletrodomesticos_2,e5d860a0fff2e94bd1a406456cc6c4b3,2030,19,66,38,2,13200,67
fashion_bolsas_e_acessorios,eca26be90d3b3454dd69a13a05bdb46e,119,2,16,59,3,200,11
consoles_games,c4344f6de69a96da8febce3f885171f0,310,11,19,53,1,150,11
instrumentos_musicais,f092eaa771e3dca0bfeca32b5c9d5669,439,30,30,51,3,3350,30
cama_mesa_banho,debefa981200019b8c4a45d0176125a6,702,11,42,64,1,2200,36
moveis_escritorio,d0877f0094337c414d23f5a3c7bad20c,489,50,50,48,2,30000,30
bebes,4ed86bcb86407328452ac1c5b3b89d67,255,8,30,59,2,500,35
cama_mesa_banho,e117ca2a90cfd40b93450b0b60f834e4,487,10,45,51,1,1800,34
,7af3e2da474486a3519b0cba9dea8ad9,,14,22,,,200,14
artigos_de_festas,4c303e0fd131aa3fe487c108b5aa8c06,134,11,70,58,1,1300,11
fashion_bolsas_e_acessorios,63f7cd79973145c9e6bb11c5fd03e82e,372,9,16,51,2,150,11
malas_acessorios,a2bd2eae20998a24c22b110334928b02,278,48,19,39,1,700,35
malas_acessorios,55103cbbe0851d3a303a022cc4140628,1064,55,40,32,5,2900,30
fashion_bolsas_e_acessorios,f97d74310019b255120e4316f4515d74,426,9,16,34,4,200,11
beleza_saude,3d649f0e12c7b5f9ec7e00f538cc13f3,1886,18,16,45,1,300,16
papelaria,9a5a361f3cd6c280f6bf4ffb6207c51e,552,7,23,41,2,200,15
cama_mesa_banho,c354569eefd558bf201d0aedf35608ed,166,4,49,55,1,700,50
telefonia,7f383ce1a13d3d90e3d6074557ee8deb,819,13,17,52,4,200,16
climatizacao,f2a1b32f85cad59ff2a8444154ac25f0,2959,10,105,51,4,7800,40
papelaria,5027a29c73fb3aa5e93eae6867c9a2e7,500,4,16,53,2,550,11
relogios_presentes,457c5f8a59156ce6315753d8d788a16a,460,2,16,60,4,200,11
cama_mesa_banho,3eb0cd17f2bfe15716e113962806a5de,208,7,30,41,2,1000,24
papelaria,76df076d70248fa44de6ed8c31a1a9b5,219,8,26,52,1,1000,33
construcao_ferramentas_iluminacao,7683fe3e73bd7af6d0f6a6ed497cb04a,527,5,60,49,4,1450,30
moveis_escritorio,e63e00cfcd91a5b34c13e2134671e842,1071,55,45,41,1,5850,16
bebes,a77e6c93242ae050800cb3e5b98c2fcd,348,25,45,59,2,8300,45
esporte_lazer,a1e9b0d76a76ff474f4a4374fcfb8c42,663,12,28,28,1,1800,18
esporte_lazer,1dfb36d969d347f56f43590ec42c7b8c,1212,6,26,50,5,900,13
esporte_lazer,ae728f68e1fe806253238e93f2bfc324,1156,19,19,57,1,415,19
telefonia,a1d17216996bf0cbba886f91bfd31c77,1015,6,21,51,1,103,14
automotivo,22776ebd2bfdf5f55499fd324862a673,878,8,20,42,2,500,14
papelaria,6b5af19067eeadc0f331687a79ca656b,621,6,16,62,1,600,11
informatica_acessorios,c72a1a8c3bbe15206d1880cedc7bd791,1238,22,18,59,5,4750,30
relogios_presentes,f14aa2ba817ef24ccf7f99c0ccfab59a,610,15,18,37,1,263,16
bebes,f2d80346f1dd6986e9e6611db7b708aa,446,2,16,52,1,50,11
perfumaria,1f64ec386a6be322e71596931f5d2377,499,22,16,46,1,200,11
cama_mesa_banho,b97114b2893e68400ae867459b491bcd,331,6,36,44,1,360,26
cool_stuff,ef6aa884e3493fd38cc8ee47d8d79d10,1392,7,16,47,1,150,12
esporte_lazer,769cc5a32d4e6c7710013f35a73d45e9,211,5,32,61,4,1100,30
fashion_bolsas_e_acessorios,e24f73b7631ee3fbb2ab700a9acaa258,1118,15,22,60,6,2250,20
automotivo,0417855683de23ba1e20e8a358a5ac7c,633,9,68,59,5,1475,35
esporte_lazer,11dc4053871ff53ff79fb1fc7e6b160f,347,7,100,29,1,1600,11
beleza_saude,8729e9bc4b7f0422448d80ed35ae329d,1918,30,25,51,1,1650,20
brinquedos,eced39e6c33db4b865ea46d12dde67d8,3492,10,35,59,3,650,15
utilidades_domesticas,bad5bc36e62c12c840045474c6dbe021,663,34,21,22,1,900,34
telefonia,afce90df29b9a0c1bfe5e1033f1197b1,356,3,19,42,4,75,11
ferramentas_jardim,06efa56b8557e1efcb2c107f55d1a8dd,481,7,19,60,4,600,14
moveis_decoracao,fa9cf28beaafe4f4bec59550f6c76481,470,6,35,47,3,400,15
utilidades_domesticas,0bb7cb61f1957f79dac582ab66ccdc1f,561,9,18,45,2,553,15
livros_interesse_geral,ad19bca6e0f1919433d7e21d534ddb50,1109,25,18,42,1,900,16
utilidades_domesticas,334995514673fb6bae67885458b52984,261,25,25,37,2,250,25
moveis_escritorio,95578be74a242e7a0eae084908bbb5f8,2088,28,58,38,1,14900,58
cama_mesa_banho,288d91794eb2b14fed9ed5e469cb87c3,701,10,16,52,1,1100,16
moveis_decoracao,f72379337062680ca5a2b7b0275913d8,945,22,30,56,2,2050,18
moveis_decoracao,24f9f99148480cd31288ed4e7d962e15,1953,11,69,58,1,850,11
cama_mesa_banho,4c505e52bedf9651c08793647c925e65,744,10,16,58,1,350,16
ferramentas_jardim,77c0d362526797bf132aaf564b1e436d,616,20,20,45,3,1400,30
informatica_acessorios,c23381297fa734ea441a15d723199fb5,789,20,20,60,4,200,20
informatica_acessorios,8b6a57fbcf171e0a44f97af7af858939,389,14,17,18,2,617,17
utilidades_domesticas,78bd107dbc2f94f453c1bac8d2b4ede1,718,41,16,21,1,2600,41
bebidas,ef76ea9ee88ad60b9680c7635f2baaa8,497,9,20,57,1,200,14
cama_mesa_banho,c8a0fe4fb537a7864e6aca0477a6da9c,305,16,49,44,1,2000,39
beleza_saude,6bb81626d06fafb4d7eab61ac9ed70c6,167,8,20,42,2,266,18
telefonia,9339df4b551cc289617ed742b9af7925,409,4,19,54,1,200,11
bebes,09c3d39641970009c198caed304ccfc4,1659,7,68,52,1,300,13
pet_shop,7130a7cfbe3bb2f11f6524e0cec6eafe,140,16,16,59,1,300,16
relogios_presentes,76fffd0056ad48fbddac939c05e05cff,182,2,16,54,1,200,20
eletroportateis,e05646078b508ff048d63d3af7775ca1,613,16,20,58,1,1300,20
esporte_lazer,15571dce56ff7d152dab99a0bc8354d5,1530,11,18,50,4,482,16
cama_mesa_banho,c571bd52d56c393e52b38a593da5950f,223,10,16,54,1,550,16
beleza_saude,2efbce46d36d9af306d4300db163b276,762,16,16,48,1,270,15
telefonia,a453b4ccccf554efba31d5ada5a59a60,818,4,17,60,6,300,12
market_place,0d79e2972015716ede4fabeb5b60f8c6,257,25,40,50,3,2150,30
automotivo,2068e3435a38f6a3cc95ba89a96378ab,894,20,35,58,1,3300,20
perfumaria,28e410092e56a080e14595c053d0bbe8,416,16,16,45,1,200,16
esporte_lazer,c5c66926b3f964b8cf9e7dfb1150d13e,128,9,21,41,1,200,13
perfumaria,3488d2ce36e718097c1509444289ef7f,1176,12,18,40,1,514,15
casa_construcao,a0ff95d002b9e836b60b47e97a200f93,426,28,38,37,2,3100,28
utilidades_domesticas,068ceaa8a3d9d385cbf53d5335f89f80,395,18,27,42,1,1200,23
esporte_lazer,a7b42937ab954b0e03bcf6cc35209940,813,10,16,56,2,250,16
brinquedos,fea2f92877b647dc07ea8e3f4aa2cf3f,537,29,45,35,2,7400,53
la_cuisine,b52e7c92200ed9874e77bc09b5ed4d40,232,15,55,57,1,7600,55
esporte_lazer,a8bb7885faf316d9a5062d42d2b2fba4,844,26,40,50,1,875,20
moveis_decoracao,63f52009dc3ddb733394e80183aed0f0,1047,7,35,58,3,700,27
moveis_escritorio,2de11f4242720888f88ebe396a8332f7,869,10,17,58,2,900,15
esporte_lazer,62224b433a431310bf27129938ad9f64,733,12,49,28,6,700,27
cama_mesa_banho,b2083bcfc8768380dd0e31d612e96d08,628,10,16,53,2,1100,16
cool_stuff,93719014f156d3fa9e0511cd0ab96315,443,10,28,34,7,1150,25
cool_stuff,f86faff2fff9d021e363dc81bfd16930,304,10,25,53,1,900,25
,629beb8e7317703dcc5f35b5463fd20e,,25,25,,,1400,25
livros_tecnicos,5563f6b699b362e1bd6a2e1e650f52bd,1265,5,29,60,1,2050,21
beleza_saude,7e437c1d65a7baab7e7ca6c9f4e98b84,1571,32,28,57,1,2150,11
beleza_saude,012dd0e1c1f14325ee35f06748329355,1690,5,30,58,4,490,25
brinquedos,b72e63f4630dcaded1689b28efa4c583,1272,13,30,59,5,1000,30
informatica_acessorios,e791e580a2421e4471aebb0629c705c1,991,4,16,57,4,200,14
utilidades_domesticas,aeeb6146e21d11416d01b0e03c2de06e,580,13,19,31,2,500,20
cama_mesa_banho,e91f30f35875789d4b7d14610aa88c15,208,10,16,50,1,500,16
,3a78f64aac654298e4b9aff32fc21818,,10,30,,,4300,48
perfumaria,ff7ac89ca5b77d0fb5f8a65262d73956,483,14,20,46,1,1000,13
automotivo,1684f99c7e0e67403e52a7783366870f,651,4,78,60,5,4200,47
perfumaria,7715f7da32957a84ad267799121a90e2,773,11,16,60,1,350,11
telefonia,ac1290e4432c1f2662b71ac47da47691,533,3,19,43,2,125,11
telefonia,b23cfa104a0f297458ecebea590a33d5,660,3,19,46,2,100,11
utilidades_domesticas,5b488b474a4f2519b7826390b1873a58,1206,31,51,60,4,4100,31
eletronicos,ce8a29973a1fed3f8d22ea5514d9ea07,505,20,20,56,2,200,20
consoles_games,4c7d111494b1116a2bec5e2d940e3439,319,3,23,39,4,300,11
utilidades_domesticas,4803f125e17a7b5fc363202349fbf14f,871,28,50,55,7,8400,31
utilidades_domesticas,7db409a594f815ca2267b5383d139ee7,314,10,46,60,1,1550,35
utilidades_domesticas,8fec581a22f1e87d7e0f0a0da4626a82,395,17,17,17,1,600,18
fashion_bolsas_e_acessorios,2ac6c3f94b62b0d60ac5b907bdb42cd4,1410,2,16,56,1,200,20
automotivo,ad0e74d7a7848008daa87492dff8db9f,1631,21,16,57,3,500,18
construcao_ferramentas_ferramentas,65ded196f8f1dbea9916be9b6fcfa0b7,289,17,22,50,1,1250,20
informatica_acessorios,a4944a8b60acfe399f15f45892bc5639,260,19,27,52,1,667,20
cama_mesa_banho,a314a62cff3e5725f545fa263aed7a7b,120,4,40,48,1,300,30
perfumaria,f159439c5c382fae366d444e05c590c1,365,18,18,52,1,400,12
esporte_lazer,083178fd17a5d863811733e46fc529ef,256,25,25,38,3,450,25
automotivo,8eed5d27f5b8c6248731efb4782f6141,1510,2,16,41,1,2800,11
moveis_decoracao,39fab2af0c4e38ee29c6b8e05c81f93a,438,6,20,60,1,250,11
moveis_decoracao,70c325280f670aee445babb3400cf804,535,5,35,51,1,250,25
pet_shop,f3dadecca4b876a315481c79b8adcf16,365,12,24,50,3,300,12
,bcb815bba008d89458e428078c0b9211,,2,16,,,150,11
moveis_decoracao,e3ace35fe59021565fa9989acfdf8f3a,196,25,35,28,2,1000,25
moveis_decoracao,f9f899bf492ac59cf645a6c93eb91e05,764,40,36,29,1,6267,36
esporte_lazer,590d6cb76092faa04d717fe406c66f88,254,15,53,46,1,2653,36
moveis_decoracao,f0e14d7b2230a53543506024021cc3ef,2130,11,69,58,2,3000,11
automotivo,c01cc7b6054e22d68972a35df1e0c249,1636,29,18,54,1,8500,13
esporte_lazer,2ca9132c1c90ff5060c3ff9047904e5a,877,25,26,43,1,2120,25
eletroportateis,2043cae78c8b731c405c7329a05154b2,640,30,30,52,3,750,30
beleza_saude,89904bec271974d069685a6568091c8a,684,16,16,40,2,200,12
cama_mesa_banho,3bcf64d8d26d6e06bd568d27fe31d8e8,198,20,35,56,1,1650,30
informatica_acessorios,47de5f36ace720b578ca1b30d0b45b8d,192,13,26,53,1,900,21
utilidades_domesticas,97250c682244b5b6618aec504ceb9656,783,5,32,55,1,150,16
utilidades_domesticas,df1ff6c9a263464ba1ea7cd3de5e8633,202,5,31,52,1,800,21
cool_stuff,603751cec205d947f27ef1ab32b7fb26,683,20,20,22,3,700,20
bebidas,17da5d80ea0eeabd565083183027d588,879,20,20,59,1,700,20
bebes,b5d214651360e2d58e13b48ae69c6199,1654,23,100,46,6,10400,27
instrumentos_musicais,a2f4e28e50f60566eeb99f842ffc0fd9,374,9,40,57,1,5850,105
cama_mesa_banho,9d0a2db5144d569d5ce5375bb0f4de36,347,12,17,39,1,75,17
papelaria,41ae9f1ae64408cbe2b980a3227f04b3,1349,10,27,55,2,1000,20
automotivo,8f9dc141063eb39ea09a9df984895c50,764,28,32,45,4,1475,28
fashion_bolsas_e_acessorios,05d7deab2f99410d5fa21a75deaa1fad,1383,18,36,52,4,750,36
papelaria,84a77e7e0bd4806ffd493e8a8c37737d,145,8,36,52,10,3600,15
moveis_decoracao,1fd78e3ef5fc49eddd84e82c035b682c,461,28,28,42,3,2200,38
eletrodomesticos,955821b9200f75f399d091f381821044,82,13,20,47,1,150,15
casa_construcao,32e12dbd1df2c2b6831ba26dc8325d1f,247,20,30,58,1,1750,30
esporte_lazer,48aaba1523759485364bcd94f4d4c4f5,1162,8,44,54,4,1300,30
moveis_sala,dd2ca29c9d0f93d3b1d28d7d7ee3025c,356,25,33,24,2,7750,33
utilidades_domesticas,cc95f2435cc780a6992154d6a29ff226,616,26,32,46,1,3100,21
malas_acessorios,1c36a5285f7f3b1ed2637d7c528ce5ff,769,37,55,21,4,1600,30
relogios_presentes,d899300bb0834fde956e80ce7ca0c958,635,13,19,58,2,350,13
beleza_saude,9f22d89800e8f59f79d50aa9d732f5e2,355,17,18,50,1,888,18
informatica_acessorios,7486c1fa8968fae4af4c32882f72dbe6,160,4,16,39,3,150,14
utilidades_domesticas,80a96c144008b8446632f872d3b1a3ed,193,23,25,46,1,1025,25
utilidades_domesticas,46a44fef61c4835cb2cc8f39f0ce0752,261,9,20,63,2,250,12
cama_mesa_banho,d2fac83bdc41acb845baf953df64155a,509,15,45,56,4,450,35
beleza_saude,dbb00dd9b017066946537423958bd4ea,546,12,16,50,1,1000,13
utilidades_domesticas,b2cadfc2d6da74fba3a372470641ba61,201,9,16,26,1,400,12
telefonia,bb8248b78690e295b4978f78009e4b94,367,7,21,56,3,150,14
informatica_acessorios,3931aaf38ba4cc928100541ff51b82ff,554,4,16,45,3,400,16
construcao_ferramentas_jardim,8cf7e354e6d9f04a09f4d59bc77dcc8e,749,30,56,55,1,9500,28
cool_stuff,1a986b4015f20a3c26d8573a46dcf65e,269,5,34,46,1,300,27
perfumaria,2ae501b303a5a8e6f75c8c36f366b2d5,138,7,22,30,1,150,16
cama_mesa_banho,f28fd17099749b33b6e5081515b2e797,421,5,30,44,1,550,25
automotivo,4732ecf5e4abee8f7ff4d1b8df0f7af5,1571,12,37,39,3,1100,30
beleza_saude,fe849745fcdc6e1d6864539a2b13197f,841,12,19,46,1,300,13
,6b82874c6b51b92913dcdb364eaaae0f,,34,70,,,21450,50
beleza_saude,7193329f650facb78de86a2e0b771e2f,1668,10,18,57,1,850,14
relogios_presentes,28f71b48a5f99f0bcf4642ae10352557,431,22,17,42,2,500,17
esporte_lazer,afa6d9a2f3ba0d5b06ccd5eb4bd2e29a,675,23,26,54,1,750,23
beleza_saude,12827caf723c4ff8030d64dcffe3cdab,3939,13,28,59,6,150,12
utilidades_domesticas,53f92b0474f91fcb5bd188c6a8075c38,2952,51,76,54,3,30000,51
sinalizacao_e_seguranca,52a646aa308987e28c375b41081de428,512,17,17,53,1,325,17
fashion_bolsas_e_acessorios,5d2754abdc85429bc7a4c37d52fbea43,770,2,16,53,1,200,11
telefonia,4723ab93377036eb7e0c15dfca8c8ce6,561,3,19,50,3,200,12
esporte_lazer,29608c81e9f1be14503667ecd1d35c63,473,15,20,52,1,200,15
,c68b419d9c6038271b85bac98adb0fc9,,14,16,,,1000,30
fashion_roupa_masculina,e19c8e70d39de9646d64163a66051797,713,7,20,32,2,800,20
beleza_saude,0c03a930e654a5f1ea08f95a5c67d076,589,16,20,48,1,700,17
relogios_presentes,ba17dd83b93da33a4483ba301644f40a,394,2,16,60,6,250,11
automotivo,1dce3fd38c13a3e74fe5000f33858442,674,10,22,58,3,1800,18
relogios_presentes,4e80e5fbd1f7a5e67501d0e1573abf98,393,13,19,51,1,300,13
livros_tecnicos,75747bce1abad71ec9edfb9ca6dd509c,492,2,29,42,1,450,17
informatica_acessorios,2b1e141d70cf9e03eae19784eb427c24,761,21,16,57,1,400,15
cool_stuff,d806210810eb8942d0ea5b17967bb1c4,988,30,23,59,1,1635,17
moveis_decoracao,6a23ae3187f1dac41b7210a8c7739d6b,832,35,20,52,1,750,20
beleza_saude,bcb8826a092a057aedd93bb71d67c24d,340,20,24,54,1,500,24
consoles_games,f102842fbe436027eeeb7fc76d3063aa,434,20,20,59,3,350,20
brinquedos,05d26098907b7bd26c0f92feefd10eae,389,13,18,43,1,200,16
cama_mesa_banho,4d777d8c652076edf63299034cc4c599,166,15,26,60,3,950,19
brinquedos,265928225c1358e74bf8668ff65096f3,119,17,16,25,1,300,11
beleza_saude,860dd3635c61aba2d7ddea90b7d471b2,1083,11,20,50,2,452,18
brinquedos,ee2405458ecf90c4d6e1c55a9680de91,919,50,45,60,2,17650,45
cama_mesa_banho,45852eb1811c96c22787d9a3cb3875dc,393,9,35,56,2,1100,35
utilidades_domesticas,b4a595a550a377a81bf10d27821fab6d,235,15,35,58,5,5250,35
brinquedos,44d958961868395bfe852e70d48081f4,254,10,16,31,1,200,11
relogios_presentes,5b706747080dcd34b3ebd803c25ccd65,654,13,47,52,4,340,13
beleza_saude,4a37bc772078a013df64fd661ae5ee6c,677,16,16,57,1,750,16
cama_mesa_banho,120ed962437fbd2a403ab98f630d8e85,430,10,33,58,1,2650,33
moveis_decoracao,eae50b5c9a18c296b7fa904cf04406a5,477,10,35,58,1,300,25
utilidades_domesticas,6ba4f83d1c821bb17fe0a917881258d4,1123,65,16,50,1,13600,60
construcao_ferramentas_construcao,477e9dd0ec1da08376e3e29bf434add9,711,10,30,59,6,1250,20
cama_mesa_banho,6668e2c5a29f47a016858f28a3673e4a,627,14,33,50,2,3950,33
informatica_acessorios,dfc767a34d7f9f8ee72a3e9b5ed55f89,1095,2,38,32,2,400,29
malas_acessorios,2b27cb23faa03f71607fcdd1539387f3,857,14,35,59,7,1100,29
beleza_saude,ecac3b74dce5ab6c6a7b9eda9216cfcc,379,16,16,45,3,200,16
eletrodomesticos,1b726b3b028ce5af355fc94c066520d7,230,17,39,60,1,425,39
utilidades_domesticas,8aebbc3445bef4a356ae41d226a7b5da,1129,40,55,43,1,22050,60
informatica_acessorios,a963ea4d494221de09b70f1b4a70edbd,240,8,35,58,1,150,11
utilidades_domesticas,ae48f03d1836c1021bf0babdf8b63dbb,290,8,20,46,1,800,20
moveis_decoracao,67085b88a68c08cfe73132310f0574f3,209,8,40,57,11,800,35
perfumaria,c51dc74a8b5018e82e9e44ef4b647227,418,10,16,60,1,650,11
fashion_roupa_feminina,89f46d1e213867388c2fac6078f5c06d,754,2,16,43,2,500,11
cool_stuff,37c8b2425c9c0455491b06ad8671c224,1255,9,17,57,4,198,15
,1dcd65bb5dd967d7b4c6b0223cefb838,,30,33,,,9150,44
utilidades_domesticas,8de2d2a80d4900fc699d4f52fbe8c43a,868,16,22,27,2,500,16
utilidades_domesticas,743faa1bbabdf4abcbd2443fcc33fca9,687,30,27,41,2,950,27
automotivo,5ec9cc4e1217d387b9fedfa362b7bc24,1310,19,42,56,1,3750,25
esporte_lazer,d24659126d5bbd0b1bacba3e8d17a978,513,6,16,32,3,250,20
fashion_bolsas_e_acessorios,88316766399e9545cb650c3ab70208a0,361,3,17,42,1,100,12
papelaria,7c1043bb5837db0c6bc1953419a18628,495,7,22,59,7,800,15
construcao_ferramentas_seguranca,dfa872802d781798321a10f1ddadea82,1720,7,17,58,3,200,17
industria_comercio_e_negocios,593236d0ff46b4299b4787fb8d43f7f0,1396,103,16,44,2,7225,25
cool_stuff,984a3b9f9bb4c8feb319da951212696e,740,30,40,20,1,50,50
beleza_saude,2a27bdf5d36c733df107a86e44370254,1976,9,20,52,3,425,18
cama_mesa_banho,060ea530ba6184d49f7b1cc031c4c97e,383,5,50,54,1,950,50
brinquedos,60e68dc2013929af2b3b5408e2da87fd,397,11,32,52,5,550,20
eletrodomesticos_2,28a4dc65b49348e9de7f1aa7bfbabfd8,319,55,41,59,7,14350,31
beleza_saude,b1060f179d7f706565e347fbe00bf1b8,1046,14,20,32,1,328,18
cama_mesa_banho,f66bfba86b78fa48e0834bb209e1555a,306,15,58,32,1,1950,46
beleza_saude,74c94099baac38d7d352195da981626a,642,40,16,36,1,700,11
eletrodomesticos,270c3d76b5efb36480487920cec3e167,335,11,22,57,1,1250,20
construcao_ferramentas_construcao,f911903162e5c7cfa48e5b803068b091,290,5,20,56,2,400,20
esporte_lazer,3a9705b35192e14929ed984f99ae4f65,936,33,63,55,3,2320,17
ferramentas_jardim,96bcd2d5266412b1a43593fe5b904536,394,30,16,41,1,2700,25
perfumaria,c20fbbd4ccf2f7da70e150689a6a905f,723,15,21,47,1,455,17
fashion_bolsas_e_acessorios,e8221ea20065e9f3bd2efda98b807cd3,366,6,16,38,3,150,20
cama_mesa_banho,9b76503b35ee45adf532e291d5c7de0d,115,25,45,51,1,2200,35
cama_mesa_banho,049b55359c60ea6403938b9e408f40b8,297,23,37,49,2,1400,35
casa_conforto,e6d528652daa9f45b90b855c0596bfbf,200,15,45,55,2,450,35
cama_mesa_banho,386486367c1f9d4f587a8864ccb6902b,120,9,40,54,1,835,33
cool_stuff,84db874a1a2d895b0eece26cc9bb3dd3,418,16,36,55,2,1250,24
informatica_acessorios,483df9288035696f34225a7047591d13,2457,17,26,34,1,550,17
cama_mesa_banho,fac0337908b983ba98c810f03d25f278,729,30,20,49,1,3850,30
cool_stuff,0de11423be68ad641c9be1135450074c,877,52,22,63,6,7000,27
cama_mesa_banho,d4de08feff9533e02efa79613935336e,681,17,19,53,1,1250,22
relogios_presentes,91e6a181c1ebe734ab459822cee89763,528,16,48,47,3,850,25
ferramentas_jardim,b687f7d54b34a215172bf55f9584584a,374,10,30,49,1,900,20
fashion_underwear_e_moda_praia,7e34dea6bf1b26c294d48bfc3fa41d9e,3140,5,16,63,11,400,11
relogios_presentes,af8215adef2df1e9e66642f159e81e55,585,11,20,52,1,400,19
esporte_lazer,644ede1cd3a7b877de774c66fd4abc78,682,16,24,52,2,1100,15
ferramentas_jardim,8bfd18c7b7358231b2a3f9ae98eed105,365,13,24,57,6,850,18
relogios_presentes,35255921c732e0e9319097469d856cd5,630,11,18,54,6,400,15
audio,ed9b924bdbd0fd22c60aba6dddfbb6e5,1046,9,22,60,1,675,16
beleza_saude,7a33d7a1a85cb7db38bacbcc212a6013,483,12,19,56,2,175,13
alimentos_bebidas,32f186a3f6239888c37adf90db857098,1322,17,18,57,1,1350,16
informatica_acessorios,505bdfe93e66810bd2dfd42bcc61976b,1503,17,20,60,5,588,15
utilidades_domesticas,216b222c2a8c6918d4203f3cbefb8568,897,10,20,41,1,450,20
automotivo,bc86251d831265a9937ccfccecd6c224,867,9,68,59,5,1500,33
esporte_lazer,d6d759f5b4285a0cc72404efa8c19632,267,30,35,25,2,1550,40
beleza_saude,b3bcd6f54c943fecf8f51e0b988e5cc9,1969,16,31,46,1,683,16
moveis_decoracao,2a763f02c6a7a8ab7c1be0460ff891d0,575,9,35,53,1,2500,25
bebes,fc37e09bb4dadd1eef5e92e954b1c72e,1243,6,30,51,2,500,23
esporte_lazer,ffc9d90bae2127e6a6ce6d6654267ebd,1113,34,20,52,2,300,44
beleza_saude,9746ab6f7694c5e2fc9fe14befbb5c18,820,16,16,44,1,350,15
cool_stuff,c8149a123a4dccdd873b3de1e7867bba,425,12,16,51,1,250,11
moveis_decoracao,0eb8e03d4ef83152c4642b606b5bbdec,348,10,40,47,1,2900,35
informatica_acessorios,3f9d819e1669be4865fdcd717968bb4e,1036,2,16,23,2,200,11
telefonia,bdb0b11a36aed4d0d862a7037c838560,742,12,16,45,3,383,13
consoles_games,464383c22e65860826cf78650fe0f4e4,781,16,16,49,5,200,16
informatica_acessorios,9ead3847aad283a0842bde7ad9a9e7b3,1173,16,30,56,1,1300,16
bebidas,c4df35b0ef8a1996cd7118d81c1632ad,744,15,16,44,1,4300,11
beleza_saude,13387d462f74993d258b62f8f85fd9b8,2610,7,16,53,2,150,12
moveis_decoracao,c244b71b9f393724eaf2792a96427931,589,8,17,59,1,400,17
cama_mesa_banho,f303e2cdf0967ef1a153d12f2685d280,262,10,25,58,1,1400,25
automotivo,e1bb819e98ca4d6153c28872921f171e,1108,15,20,56,6,450,15
esporte_lazer,cc68bcd2a2720e95aef8b6cb71f62ed9,660,10,17,54,1,154,13
utilidades_domesticas,88d1ed18fd38fa0ffeeb4b517ca42a9d,132,23,21,55,1,470,21
,671446e8e3aa3df1eca47b6c354a2921,,22,33,,,5500,33
eletroportateis,d400b62525c30cb8ec0786613bb0d93f,613,10,16,58,1,650,16
informatica_acessorios,9fa0c72476690fbc66bcacc498fe7fd6,1122,11,18,34,2,100,14
cama_mesa_banho,1fa4ef78e1b8f0afea31e4ae9578affd,739,20,40,55,1,1600,20
moveis_decoracao,e619ceb6b2a4196772ddaa5c6e0368a7,646,30,16,52,1,400,20
cama_mesa_banho,4079a95ae53890e5c268117864020aa8,298,7,33,60,1,2350,37
